feature,met,total_amount,absolute_target,absolute_held,absolute_shortfall,relative_target,relative_held,relative_shortfall,scenario,evaluated,total_amount_km2,absolute_held_km2,feature_type,class
Hidrobioma Guaviare - Guayabero,NA,981,NA,601,NA,NA,0.6126401630988787,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,245.24999999999991,150.24999999999994,ecosystem,NA
Helobioma Villavicencio,NA,10941,NA,2411,NA,NA,0.2203637693081071,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,2735.249999999999,602.7499999999998,ecosystem,NA
Zonobioma Humedo Tropical Villavicencio,NA,30106,NA,7900,NA,NA,0.26240616488407625,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,7526.499999999997,1974.9999999999993,ecosystem,NA
Peinobioma Villavicencio,NA,3355,NA,269,NA,NA,0.08017883755588674,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,838.7499999999998,67.24999999999997,ecosystem,NA
Helobioma Alto Guayabero,NA,2094,NA,1823,NA,NA,0.8705826170009551,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,523.4999999999998,455.74999999999983,ecosystem,NA
Zonobioma Humedo Tropical Alto Guayabero,NA,13614,NA,11781,NA,NA,0.8653591890700749,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,3403.499999999999,2945.249999999999,ecosystem,NA
Peinobioma Alto Guayabero,NA,1815,NA,1237,NA,NA,0.6815426997245179,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,453.74999999999983,309.2499999999999,ecosystem,NA
Orobioma Andino Altoandino Cordillera Oriental,NA,1353,NA,1345,NA,NA,0.9940872135994088,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,338.2499999999999,336.2499999999999,ecosystem,NA
Hidrobioma Alto Guayabero,NA,160,NA,148,NA,NA,0.925,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,39.999999999999986,36.999999999999986,ecosystem,NA
Orobioma Subandino Alto Guayabero,NA,342,NA,342,NA,NA,1,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,85.49999999999997,85.49999999999997,ecosystem,NA
Hidrobioma Villavicencio,NA,1393,NA,273,NA,NA,0.19597989949748743,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,348.2499999999999,68.24999999999997,ecosystem,NA
Litobioma Macarena,NA,2,NA,2,NA,NA,1,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,0.49999999999999983,0.49999999999999983,ecosystem,NA
Orobioma Subandino Villavicencio,NA,1506,NA,801,NA,NA,0.5318725099601593,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,376.4999999999999,200.24999999999994,ecosystem,NA
Helobioma Casanare,NA,111132,NA,6251,NA,NA,0.056248425296044346,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,27782.99999999999,1562.7499999999995,ecosystem,NA
Zonobioma Humedo Tropical Casanare,NA,14961,NA,69,NA,NA,0.004611991177060357,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,3740.2499999999986,17.249999999999993,ecosystem,NA
Litobioma Altillanura,NA,3727,NA,4,NA,NA,0.0010732492621411322,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,931.7499999999997,0.9999999999999997,ecosystem,NA
Hidrobioma Casanare,NA,2742,NA,56,NA,NA,0.020423048869438368,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,685.4999999999998,13.999999999999995,ecosystem,NA
Peinobioma Casanare,NA,2595,NA,42,NA,NA,0.016184971098265895,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,648.7499999999998,10.499999999999996,ecosystem,NA
Hidrobioma Guainía,NA,1,NA,0,NA,NA,0,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,0.24999999999999992,0,ecosystem,NA
Helobioma Matavén,NA,21849,NA,1902,NA,NA,0.08705203899491967,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,5462.249999999998,475.49999999999983,ecosystem,NA
Hidrobioma Matavén,NA,846,NA,168,NA,NA,0.19858156028368795,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,211.49999999999994,41.999999999999986,ecosystem,NA
Zonobioma Humedo Tropical Matavén,NA,16041,NA,16,NA,NA,9.974440496228415e-4,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,4010.2499999999986,3.9999999999999987,ecosystem,NA
Peinobioma Matavén,NA,192,NA,5,NA,NA,0.026041666666666668,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,47.999999999999986,1.2499999999999996,ecosystem,NA
Helobioma Piedemonte Orinoquia,NA,11379,NA,18,NA,NA,0.0015818613234906407,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,2844.749999999999,4.499999999999998,ecosystem,NA
Hidrobioma Vertiente Llanera Cordillera Oriental,NA,155,NA,17,NA,NA,0.10967741935483871,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,38.749999999999986,4.249999999999998,ecosystem,NA
Hidrobioma Piedemonte Orinoquia,NA,1237,NA,16,NA,NA,0.012934518997574777,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,309.2499999999999,3.9999999999999987,ecosystem,NA
Orobioma Subandino Piedemonte Orinoquia,NA,8482,NA,412,NA,NA,0.0485734496580995,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,2120.499999999999,102.99999999999997,ecosystem,NA
Orobioma Subandino Vertiente Llanera Cordillera Oriental,NA,4973,NA,2047,NA,NA,0.41162276291976674,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,1243.2499999999995,511.74999999999983,ecosystem,NA
Zonobioma Humedo Tropical Piedemonte Orinoquia,NA,22662,NA,231,NA,NA,0.010193275086047128,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,5665.499999999998,57.74999999999998,ecosystem,NA
Orobioma Andino Altoandino Influencia Llanera,NA,3089,NA,1514,NA,NA,0.4901262544512787,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,772.2499999999998,378.4999999999999,ecosystem,NA
Orobioma Andino Vertiente Llanera Cordillera Oriental,NA,2717,NA,786,NA,NA,0.28928965771071036,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,679.2499999999998,196.49999999999994,ecosystem,NA
Litobioma Matavén,NA,15,NA,0,NA,NA,0,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,3.7499999999999987,0,ecosystem,NA
Orobioma de Paramo Altoandino Influencia Llanera,NA,813,NA,562,NA,NA,0.6912669126691267,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,203.24999999999994,140.49999999999994,ecosystem,NA
Hidrobioma Altoandino Influencia Llanera,NA,12,NA,4,NA,NA,0.3333333333333333,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,2.999999999999999,0.9999999999999997,ecosystem,NA
Orobioma Subandino Altoandino Influencia Llanera,NA,941,NA,381,NA,NA,0.40488841657810837,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,235.24999999999991,95.24999999999997,ecosystem,NA
Orobioma de Paramo Vertiente Llanera Cordillera Oriental,NA,9,NA,3,NA,NA,0.3333333333333333,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,2.249999999999999,0.7499999999999998,ecosystem,NA
Peinobioma Piedemonte Orinoquia,NA,1761,NA,4,NA,NA,0.002271436683702442,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,440.24999999999983,0.9999999999999997,ecosystem,NA
Zonobioma Humedo Tropical Vertiente Llanera Cordillera Oriental,NA,940,NA,160,NA,NA,0.1702127659574468,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,234.99999999999991,39.999999999999986,ecosystem,NA
Orobioma Andino Piedemonte Orinoquia,NA,437,NA,10,NA,NA,0.02288329519450801,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,109.24999999999996,2.499999999999999,ecosystem,NA
Orobioma Andino Villavicencio,NA,456,NA,387,NA,NA,0.8486842105263158,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,113.99999999999996,96.74999999999997,ecosystem,NA
Hidrobioma Uwa,NA,11,NA,11,NA,NA,1,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,2.749999999999999,2.749999999999999,ecosystem,NA
Helobioma Uwa,NA,1,NA,1,NA,NA,1,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,0.24999999999999992,0.24999999999999992,ecosystem,NA
Orobioma Andino Uwa,NA,1741,NA,1577,NA,NA,0.9058012636415853,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,435.24999999999983,394.2499999999999,ecosystem,NA
Orobioma Subandino Uwa,NA,26,NA,5,NA,NA,0.19230769230769232,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,6.499999999999998,1.2499999999999996,ecosystem,NA
Orobioma de Paramo Uwa,NA,2781,NA,2532,NA,NA,0.9104638619201726,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,695.2499999999998,632.9999999999998,ecosystem,NA
Orobioma Subandino Casanare,NA,466,NA,0,NA,NA,0,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,116.49999999999996,0,ecosystem,NA
Litobioma Casanare,NA,2,NA,0,NA,NA,0,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,0.49999999999999983,0,ecosystem,NA
Helobioma Arauca,NA,63135,NA,6000,NA,NA,0.09503444998812069,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,15783.749999999995,1499.9999999999995,ecosystem,NA
Hidrobioma Arauca,NA,1110,NA,19,NA,NA,0.017117117117117116,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,277.4999999999999,4.749999999999998,ecosystem,NA
Zonobioma Humedo Tropical Arauca,NA,3256,NA,112,NA,NA,0.0343980343980344,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,813.9999999999998,27.99999999999999,ecosystem,NA
Litobioma Piedemonte Orinoquia,NA,4,NA,0,NA,NA,0,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,0.9999999999999997,0,ecosystem,NA
Peinobioma Arauca,NA,1948,NA,16,NA,NA,0.008213552361396304,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,486.99999999999983,3.9999999999999987,ecosystem,NA
Zonobioma Alternohigrico Tropical Arauca,NA,4094,NA,91,NA,NA,0.022227650219833903,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,1023.4999999999997,22.749999999999993,ecosystem,NA
Helobioma Bita,NA,49549,NA,22696,NA,NA,0.4580516256634846,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,12387.249999999996,5673.999999999998,ecosystem,NA
Zonobioma Humedo Tropical Bita,NA,4058,NA,1222,NA,NA,0.3011335633316905,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,1014.4999999999997,305.4999999999999,ecosystem,NA
Peinobioma Bita,NA,64894,NA,29682,NA,NA,0.45739205473541467,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,16223.499999999995,7420.499999999997,ecosystem,NA
Helobioma Vertiente Llanera Cordillera Oriental,NA,43,NA,13,NA,NA,0.3023255813953488,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,10.749999999999996,3.249999999999999,ecosystem,NA
Hidrobioma Bita,NA,1623,NA,755,NA,NA,0.4651879235982748,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,405.7499999999999,188.74999999999994,ecosystem,NA
Litobioma Bita,NA,1330,NA,302,NA,NA,0.22706766917293233,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,332.4999999999999,75.49999999999997,ecosystem,NA
Helobioma Maipures,NA,99,NA,18,NA,NA,0.18181818181818182,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,24.749999999999993,4.499999999999998,ecosystem,NA
Hidrobioma Maipures,NA,2,NA,1,NA,NA,0.5,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,0.49999999999999983,0.24999999999999992,ecosystem,NA
Litobioma Maipures,NA,69,NA,6,NA,NA,0.08695652173913043,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,17.249999999999993,1.4999999999999996,ecosystem,NA
Zonobioma Humedo Tropical Maipures,NA,9,NA,0,NA,NA,0,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,2.249999999999999,0,ecosystem,NA
Peinobioma Maipures,NA,499,NA,90,NA,NA,0.18036072144288579,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,124.74999999999996,22.499999999999993,ecosystem,NA
Craugastor fitzingeri,NA,0,NA,0,NA,NA,NA,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Craugastor longirostris,NA,0,NA,0,NA,NA,NA,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Craugastor opimus,NA,0,NA,0,NA,NA,NA,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Craugastor raniformis,NA,0,NA,0,NA,NA,NA,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Diasporus vocator,NA,0,NA,0,NA,NA,NA,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Eleutherodactylus johnstonei,NA,14233,NA,3294,NA,NA,0.23143399142837068,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,3558.2499999999986,823.4999999999998,species,Amphibia
Oreobates quixensis,NA,0,NA,0,NA,NA,NA,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Pristimantis achatinus,NA,0,NA,0,NA,NA,NA,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Pristimantis affinis,NA,1053,NA,768,NA,NA,0.7293447293447294,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,263.2499999999999,191.99999999999994,species,Amphibia
Pristimantis altamazonicus,NA,0,NA,0,NA,NA,NA,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Pristimantis anolirex,NA,0,NA,0,NA,NA,NA,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Pristimantis bogotensis,NA,1347,NA,1323,NA,NA,0.9821826280623608,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,336.7499999999999,330.7499999999999,species,Amphibia
Pristimantis carvalhoi,NA,0,NA,0,NA,NA,NA,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Pristimantis conspicillatus,NA,13489,NA,510,NA,NA,0.03780858477277782,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,3372.249999999999,127.49999999999996,species,Amphibia
Pristimantis cruentus,NA,0,NA,0,NA,NA,NA,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Pristimantis curtipes,NA,0,NA,0,NA,NA,NA,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Pristimantis elegans,NA,3314,NA,3208,NA,NA,0.968014484007242,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,828.4999999999998,801.9999999999998,species,Amphibia
Pristimantis eriphus,NA,0,NA,0,NA,NA,NA,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Pristimantis frater,NA,39216,NA,2213,NA,NA,0.05643104855161159,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,9803.999999999996,553.2499999999998,species,Amphibia
Pristimantis gaigei,NA,0,NA,0,NA,NA,NA,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Pristimantis lacrimosus,NA,0,NA,0,NA,NA,NA,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Pristimantis lanthanites,NA,0,NA,0,NA,NA,NA,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Pristimantis latidiscus,NA,0,NA,0,NA,NA,NA,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Pristimantis malkini,NA,0,NA,0,NA,NA,NA,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Pristimantis martiae,NA,0,NA,0,NA,NA,NA,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Pristimantis medemi,NA,17557,NA,1241,NA,NA,0.07068405764082702,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,4389.249999999998,310.2499999999999,species,Amphibia
Pristimantis miyatai,NA,2952,NA,1580,NA,NA,0.535230352303523,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,737.9999999999998,394.9999999999999,species,Amphibia
Pristimantis palmeri,NA,0,NA,0,NA,NA,NA,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Pristimantis peruvianus,NA,0,NA,0,NA,NA,NA,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Pristimantis petersi,NA,0,NA,0,NA,NA,NA,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Pristimantis racemus,NA,0,NA,0,NA,NA,NA,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Pristimantis ridens,NA,12666,NA,0,NA,NA,0,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,3166.499999999999,0,species,Amphibia
Pristimantis savagei,NA,14001,NA,1607,NA,NA,0.11477751589172203,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,3500.2499999999986,401.7499999999999,species,Amphibia
Pristimantis taeniatus,NA,0,NA,0,NA,NA,NA,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Pristimantis uranobates,NA,0,NA,0,NA,NA,NA,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Pristimantis variabilis,NA,0,NA,0,NA,NA,NA,NA,Estr17+Cong17+Sab17+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
